,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2336,"Block Group 1, Census Tract 8048.06, Cook County, Illinois",24.8,198,0,0,0,0,17,0,0,30,3,7,65,56,474,386,339,47,0,17,031,804806,1
2337,"Block Group 3, Census Tract 8048.07, Cook County, Illinois",40.7,781,29,18,28,21,20,26,9,73,67,80,144,184,333,1679,1128,200,317,17,031,804807,3
2338,"Block Group 1, Census Tract 8048.07, Cook County, Illinois",41.7,345,0,20,6,8,12,19,8,0,16,7,53,44,166,886,816,0,70,17,031,804807,1
2339,"Block Group 4, Census Tract 8048.07, Cook County, Illinois",42.7,348,0,20,10,0,0,24,0,0,9,32,0,95,98,957,864,51,29,17,031,804807,4
2340,"Block Group 2, Census Tract 8048.07, Cook County, Illinois",37.9,308,42,0,8,0,0,10,0,0,0,21,7,79,65,922,752,0,128,17,031,804807,2
2341,"Block Group 2, Census Tract 8048.08, Cook County, Illinois",42.7,358,5,0,4,11,10,5,6,17,8,11,36,59,262,982,672,0,223,17,031,804808,2
2342,"Block Group 1, Census Tract 8048.08, Cook County, Illinois",39.2,254,5,6,0,0,15,5,16,13,5,11,26,36,34,821,641,0,165,17,031,804808,1
2343,"Block Group 3, Census Tract 8048.08, Cook County, Illinois",49.9,266,10,5,0,11,16,4,4,14,20,4,17,34,46,634,601,10,23,17,031,804808,3
2344,"Block Group 1, Census Tract 8048.09, Cook County, Illinois",47.3,476,8,25,0,0,0,15,0,0,7,52,59,62,8,1462,1166,76,208,17,031,804809,1
2345,"Block Group 2, Census Tract 8048.09, Cook County, Illinois",46.3,626,0,19,21,13,8,27,0,7,0,59,24,112,0,1810,1498,20,241,17,031,804809,2
2346,"Block Group 3, Census Tract 8048.09, Cook County, Illinois",44.5,385,13,8,13,9,8,6,21,9,14,26,30,105,14,957,825,12,104,17,031,804809,3
2347,"Block Group 4, Census Tract 8048.10, Cook County, Illinois",33.4,679,70,0,29,84,64,12,14,66,39,53,45,123,280,1887,1187,0,700,17,031,804810,4
2348,"Block Group 2, Census Tract 8048.10, Cook County, Illinois",46.9,387,0,0,0,0,0,12,0,12,29,0,44,14,56,1127,943,0,184,17,031,804810,2
2349,"Block Group 3, Census Tract 8048.10, Cook County, Illinois",40.6,1015,26,35,66,27,27,28,104,34,31,39,74,172,320,2611,2299,21,284,17,031,804810,3
2350,"Block Group 1, Census Tract 8048.10, Cook County, Illinois",50.3,453,14,0,17,9,74,35,26,14,0,50,26,90,106,877,474,72,183,17,031,804810,1
2351,"Block Group 4, Census Tract 8049.01, Cook County, Illinois",38.9,296,17,0,0,0,0,34,0,0,0,25,74,55,22,756,677,0,79,17,031,804901,4
2352,"Block Group 2, Census Tract 8049.01, Cook County, Illinois",47.3,252,0,0,0,0,0,11,17,0,0,0,30,0,39,770,770,0,0,17,031,804901,2
2353,"Block Group 3, Census Tract 8049.01, Cook County, Illinois",49.1,473,13,0,35,19,0,15,82,13,0,75,78,50,22,1056,836,0,117,17,031,804901,3
2354,"Block Group 6, Census Tract 8049.01, Cook County, Illinois",48.5,253,0,0,19,20,0,0,0,0,18,12,29,15,13,654,635,0,19,17,031,804901,6
2355,"Block Group 1, Census Tract 8049.01, Cook County, Illinois",42.0,824,19,20,0,0,74,22,39,16,0,21,74,216,174,1788,1643,20,71,17,031,804901,1
2356,"Block Group 5, Census Tract 8049.01, Cook County, Illinois",38.4,391,0,0,14,0,38,0,0,0,0,17,48,52,41,1134,1099,12,8,17,031,804901,5
2357,"Block Group 5, Census Tract 8049.02, Cook County, Illinois",50.6,240,48,0,0,0,20,0,12,0,12,0,0,33,21,656,404,0,252,17,031,804902,5
2358,"Block Group 4, Census Tract 8049.02, Cook County, Illinois",51.1,471,0,0,0,33,0,13,19,0,0,92,22,40,100,1156,981,0,149,17,031,804902,4
2359,"Block Group 1, Census Tract 8049.02, Cook County, Illinois",47.6,576,21,12,0,17,21,16,19,22,16,45,67,112,252,1398,1270,0,75,17,031,804902,1
2360,"Block Group 3, Census Tract 8049.02, Cook County, Illinois",40.2,247,0,60,16,0,0,0,29,0,0,36,14,33,0,868,603,0,143,17,031,804902,3
2361,"Block Group 2, Census Tract 8049.02, Cook County, Illinois",43.1,322,39,0,0,0,0,0,0,0,20,0,0,106,284,759,746,2,0,17,031,804902,2
2362,"Block Group 1, Census Tract 8050.01, Cook County, Illinois",49.2,410,0,30,20,7,7,21,9,17,7,23,72,43,70,957,957,0,0,17,031,805001,1
2363,"Block Group 3, Census Tract 8050.01, Cook County, Illinois",44.4,552,22,6,0,0,0,4,7,23,7,32,41,121,194,1374,1374,0,0,17,031,805001,3
2364,"Block Group 2, Census Tract 8050.01, Cook County, Illinois",47.2,352,7,0,7,34,7,7,7,7,15,0,17,45,119,882,825,0,25,17,031,805001,2
2365,"Block Group 4, Census Tract 8050.01, Cook County, Illinois",50.6,438,14,16,0,6,30,7,0,29,10,18,13,68,72,1124,1124,0,0,17,031,805001,4
2366,"Block Group 1, Census Tract 8050.02, Cook County, Illinois",38.0,719,11,61,28,0,58,51,34,0,17,52,68,33,248,1846,1366,59,384,17,031,805002,1
2367,"Block Group 3, Census Tract 8050.02, Cook County, Illinois",36.0,391,19,36,39,0,24,18,0,33,14,57,0,43,81,746,453,31,210,17,031,805002,3
2368,"Block Group 4, Census Tract 8050.02, Cook County, Illinois",42.3,302,0,0,46,44,0,0,13,6,0,12,47,106,365,514,251,60,203,17,031,805002,4
2369,"Block Group 5, Census Tract 8050.02, Cook County, Illinois",32.2,347,0,0,14,81,13,0,65,22,15,92,11,23,72,729,596,60,64,17,031,805002,5
2370,"Block Group 2, Census Tract 8050.02, Cook County, Illinois",43.7,963,133,20,59,69,72,121,94,14,0,129,99,52,95,1531,1017,128,260,17,031,805002,2
2371,"Block Group 1, Census Tract 8051.05, Cook County, Illinois",33.4,602,0,0,8,34,35,33,31,25,119,33,112,95,2122,366,254,0,0,17,031,805105,1
2372,"Block Group 2, Census Tract 8051.05, Cook County, Illinois",28.3,577,22,46,18,14,0,17,13,30,16,119,98,66,341,1045,426,190,373,17,031,805105,2
2373,"Block Group 3, Census Tract 8051.05, Cook County, Illinois",36.0,865,0,33,130,0,63,0,30,71,0,110,150,127,400,1699,1244,123,332,17,031,805105,3
2374,"Block Group 4, Census Tract 8051.05, Cook County, Illinois",27.9,474,19,113,8,14,36,18,48,0,16,20,0,36,326,959,660,299,0,17,031,805105,4
2375,"Block Group 2, Census Tract 8051.06, Cook County, Illinois",49.8,570,18,11,8,29,7,11,9,21,31,15,62,73,58,1643,1435,20,158,17,031,805106,2
2376,"Block Group 1, Census Tract 8051.06, Cook County, Illinois",38.4,640,58,8,9,33,35,31,18,41,41,51,92,112,47,1242,976,69,187,17,031,805106,1
2377,"Block Group 3, Census Tract 8051.07, Cook County, Illinois",41.2,490,81,18,47,0,33,0,17,39,39,0,15,122,42,976,831,0,77,17,031,805107,3
2378,"Block Group 4, Census Tract 8051.07, Cook County, Illinois",30.5,679,17,0,72,11,55,120,28,52,43,96,93,57,1180,910,678,35,191,17,031,805107,4
2379,"Block Group 2, Census Tract 8051.07, Cook County, Illinois",37.2,634,17,57,84,0,53,0,22,33,34,90,96,55,115,969,644,17,271,17,031,805107,2
2380,"Block Group 1, Census Tract 8051.07, Cook County, Illinois",36.1,902,29,26,0,0,148,80,48,17,31,152,53,200,579,1468,787,373,308,17,031,805107,1
2381,"Block Group 5, Census Tract 8051.07, Cook County, Illinois",30.5,218,15,0,21,0,15,31,0,0,0,19,53,43,470,207,40,0,167,17,031,805107,5
2382,"Block Group 3, Census Tract 8051.08, Cook County, Illinois",38.0,251,0,0,0,31,0,0,11,60,0,36,38,14,0,590,455,0,135,17,031,805108,3
2383,"Block Group 4, Census Tract 8051.08, Cook County, Illinois",42.8,435,17,0,0,9,46,38,14,76,53,0,37,72,86,878,657,130,72,17,031,805108,4
2384,"Block Group 1, Census Tract 8051.08, Cook County, Illinois",29.7,1035,31,33,82,117,43,37,81,55,74,132,79,96,1758,1378,761,313,304,17,031,805108,1
2385,"Block Group 2, Census Tract 8051.08, Cook County, Illinois",37.1,728,22,46,0,10,14,10,14,14,82,48,71,101,92,1903,792,70,1025,17,031,805108,2
2386,"Block Group 3, Census Tract 8051.09, Cook County, Illinois",58.0,493,96,11,34,18,21,51,10,0,26,11,39,59,45,965,795,54,116,17,031,805109,3
2387,"Block Group 1, Census Tract 8051.09, Cook County, Illinois",48.5,506,12,40,21,9,59,9,19,19,29,8,60,102,56,1345,1117,38,190,17,031,805109,1
2388,"Block Group 2, Census Tract 8051.09, Cook County, Illinois",47.0,657,17,0,23,51,11,0,28,10,11,3,23,112,91,1677,1560,0,107,17,031,805109,2
2389,"Block Group 2, Census Tract 8051.10, Cook County, Illinois",68.6,421,24,17,9,18,16,8,26,18,17,44,25,62,0,876,846,18,12,17,031,805110,2
2390,"Block Group 3, Census Tract 8051.10, Cook County, Illinois",50.1,270,0,31,16,34,0,25,16,9,0,22,18,29,81,528,503,0,11,17,031,805110,3
2391,"Block Group 4, Census Tract 8051.10, Cook County, Illinois",60.9,214,8,0,8,8,0,15,22,0,0,8,24,21,0,519,480,0,39,17,031,805110,4
2392,"Block Group 1, Census Tract 8051.10, Cook County, Illinois",42.3,1029,35,8,8,26,64,62,9,28,65,98,139,138,52,2354,1898,8,369,17,031,805110,1
2393,"Block Group 5, Census Tract 8051.11, Cook County, Illinois",42.5,282,0,0,0,41,53,40,0,49,0,0,0,69,697,115,90,0,12,17,031,805111,5
2394,"Block Group 1, Census Tract 8051.11, Cook County, Illinois",42.2,292,0,0,12,0,37,0,11,0,0,11,23,81,21,983,958,0,25,17,031,805111,1
2395,"Block Group 4, Census Tract 8051.11, Cook County, Illinois",22.6,403,0,14,46,55,14,110,59,0,0,34,14,45,1259,166,109,0,31,17,031,805111,4
2396,"Block Group 6, Census Tract 8051.11, Cook County, Illinois",28.8,497,0,12,0,11,29,0,0,0,45,136,61,131,369,906,246,115,419,17,031,805111,6
2397,"Block Group 2, Census Tract 8051.11, Cook County, Illinois",39.7,265,23,0,0,15,0,13,0,0,0,38,39,35,34,761,562,0,182,17,031,805111,2
2398,"Block Group 3, Census Tract 8051.11, Cook County, Illinois",35.8,1001,67,36,27,65,110,11,13,27,15,194,194,100,831,1773,1313,0,460,17,031,805111,3
2399,"Block Group 1, Census Tract 8051.12, Cook County, Illinois",43.7,731,89,24,93,52,12,47,59,11,11,56,104,80,294,1381,861,15,486,17,031,805112,1
2400,"Block Group 2, Census Tract 8051.12, Cook County, Illinois",50.5,554,27,0,0,12,36,23,29,26,37,44,78,100,97,1504,1168,0,329,17,031,805112,2
2401,"Block Group 2, Census Tract 8052.01, Cook County, Illinois",49.1,291,6,26,10,18,0,0,10,23,8,8,11,9,29,725,607,0,80,17,031,805201,2
2402,"Block Group 1, Census Tract 8052.01, Cook County, Illinois",52.6,348,10,0,0,9,19,0,11,3,17,32,26,32,35,886,656,0,205,17,031,805201,1
2403,"Block Group 3, Census Tract 8052.01, Cook County, Illinois",50.8,491,0,0,0,9,18,45,24,8,16,40,19,53,346,1755,1278,31,430,17,031,805201,3
2404,"Block Group 4, Census Tract 8052.02, Cook County, Illinois",42.9,561,45,0,21,0,0,13,20,50,19,65,65,113,65,1313,1063,75,166,17,031,805202,4
2405,"Block Group 1, Census Tract 8052.02, Cook County, Illinois",41.9,272,41,0,0,0,28,0,16,0,0,17,0,21,34,842,721,0,94,17,031,805202,1
2406,"Block Group 3, Census Tract 8052.02, Cook County, Illinois",49.4,465,0,0,40,41,0,20,0,0,19,17,55,45,178,1054,823,0,231,17,031,805202,3
2407,"Block Group 2, Census Tract 8052.02, Cook County, Illinois",32.8,308,0,10,0,23,0,17,10,0,26,0,18,52,38,921,899,0,0,17,031,805202,2
2408,"Block Group 1, Census Tract 8053.01, Cook County, Illinois",56.4,332,39,23,28,0,0,0,9,0,13,27,34,54,2,758,529,0,229,17,031,805301,1
2409,"Block Group 3, Census Tract 8053.01, Cook County, Illinois",41.7,310,40,0,0,0,36,52,22,34,8,26,51,0,0,901,361,147,110,17,031,805301,3
2410,"Block Group 2, Census Tract 8053.01, Cook County, Illinois",51.7,518,8,10,30,29,0,49,8,19,0,0,38,102,161,1297,606,99,577,17,031,805301,2
2411,"Block Group 3, Census Tract 8053.02, Cook County, Illinois",41.0,467,14,21,10,11,0,14,14,21,23,33,34,149,26,1279,859,0,420,17,031,805302,3
2412,"Block Group 1, Census Tract 8053.02, Cook County, Illinois",45.1,315,9,10,0,10,10,0,8,22,0,8,45,23,0,1029,561,0,370,17,031,805302,1
2413,"Block Group 2, Census Tract 8053.02, Cook County, Illinois",55.2,556,0,19,34,33,45,17,0,12,39,22,34,109,80,1381,857,9,478,17,031,805302,2
2414,"Block Group 2, Census Tract 8054.01, Cook County, Illinois",46.5,406,7,34,0,23,0,0,17,49,19,22,15,80,89,936,780,0,57,17,031,805401,2
2415,"Block Group 1, Census Tract 8054.01, Cook County, Illinois",44.7,527,62,0,7,24,18,7,7,37,12,36,22,133,208,1307,1072,146,89,17,031,805401,1
2416,"Block Group 3, Census Tract 8054.01, Cook County, Illinois",51.3,412,22,33,0,0,0,30,14,0,7,56,19,9,36,1280,1107,0,152,17,031,805401,3
2417,"Block Group 5, Census Tract 8054.02, Cook County, Illinois",43.9,306,0,42,0,16,0,56,0,15,0,47,17,43,0,654,584,0,41,17,031,805402,5
2418,"Block Group 1, Census Tract 8054.02, Cook County, Illinois",49.8,321,17,0,15,26,24,25,15,13,0,0,44,40,0,817,765,0,52,17,031,805402,1
2419,"Block Group 4, Census Tract 8054.02, Cook County, Illinois",51.0,454,16,0,30,8,7,0,42,30,10,30,85,45,210,1008,863,0,134,17,031,805402,4
2420,"Block Group 2, Census Tract 8054.02, Cook County, Illinois",36.2,388,34,0,15,30,0,16,0,18,10,41,68,90,62,1273,643,0,630,17,031,805402,2
2421,"Block Group 3, Census Tract 8054.02, Cook County, Illinois",43.6,267,0,15,33,14,15,0,0,13,0,13,10,7,13,640,532,43,41,17,031,805402,3
2422,"Block Group 1, Census Tract 8055.01, Cook County, Illinois",47.3,581,32,8,72,8,8,8,7,23,15,31,47,47,81,1282,1161,0,75,17,031,805501,1
2423,"Block Group 3, Census Tract 8055.01, Cook County, Illinois",51.4,370,8,0,23,0,8,0,23,22,32,17,15,53,35,872,846,0,8,17,031,805501,3
2424,"Block Group 2, Census Tract 8055.01, Cook County, Illinois",37.0,568,7,8,16,32,22,31,47,8,16,26,63,45,114,1707,1383,16,177,17,031,805501,2
2425,"Block Group 3, Census Tract 8055.02, Cook County, Illinois",47.4,393,0,15,0,0,12,28,14,0,17,6,29,38,82,964,932,0,20,17,031,805502,3
2426,"Block Group 4, Census Tract 8055.02, Cook County, Illinois",45.5,375,50,0,7,13,0,24,40,18,0,8,21,34,24,822,730,18,25,17,031,805502,4
2427,"Block Group 2, Census Tract 8055.02, Cook County, Illinois",36.9,285,0,0,0,6,0,0,0,11,0,14,7,17,57,948,916,0,11,17,031,805502,2
2428,"Block Group 1, Census Tract 8055.02, Cook County, Illinois",47.5,412,0,0,21,38,15,10,0,22,0,22,48,7,52,1034,1018,0,9,17,031,805502,1
2429,"Block Group 4, Census Tract 8056, Cook County, Illinois",37.4,308,8,0,8,0,0,0,11,0,0,0,28,59,7,980,939,0,41,17,031,805600,4
2430,"Block Group 1, Census Tract 8056, Cook County, Illinois",45.6,389,0,12,29,11,9,0,0,16,11,0,8,23,75,1111,971,35,105,17,031,805600,1
2431,"Block Group 3, Census Tract 8056, Cook County, Illinois",45.0,390,15,0,0,0,6,0,10,9,11,12,43,43,64,1115,1020,0,95,17,031,805600,3
2432,"Block Group 2, Census Tract 8056, Cook County, Illinois",42.5,403,0,0,9,48,0,9,0,12,13,22,61,49,9,1007,1007,0,0,17,031,805600,2
2433,"Block Group 3, Census Tract 8057.01, Cook County, Illinois",35.3,400,8,0,0,0,11,10,0,7,9,7,17,91,118,1211,1174,0,22,17,031,805701,3
2434,"Block Group 2, Census Tract 8057.01, Cook County, Illinois",38.2,213,10,0,9,0,0,0,0,19,0,8,0,19,67,560,534,0,26,17,031,805701,2
2435,"Block Group 4, Census Tract 8057.01, Cook County, Illinois",49.2,612,28,9,38,0,50,0,19,43,7,45,48,171,21,1094,1033,0,51,17,031,805701,4
2436,"Block Group 5, Census Tract 8057.01, Cook County, Illinois",44.2,289,8,11,19,11,0,9,9,8,0,19,15,31,49,827,811,0,0,17,031,805701,5
2437,"Block Group 1, Census Tract 8057.01, Cook County, Illinois",45.8,377,0,0,0,12,9,8,10,14,0,27,19,27,61,990,910,0,19,17,031,805701,1
2438,"Block Group 2, Census Tract 8057.02, Cook County, Illinois",46.5,313,0,5,7,22,0,19,11,11,0,32,12,48,46,811,784,0,19,17,031,805702,2
2439,"Block Group 1, Census Tract 8057.02, Cook County, Illinois",41.4,418,0,6,19,0,19,5,14,0,11,48,10,58,34,1119,1109,2,8,17,031,805702,1
2440,"Block Group 2, Census Tract 8058.01, Cook County, Illinois",50.0,285,0,24,0,8,8,0,5,0,0,32,13,40,0,779,669,2,61,17,031,805801,2
2441,"Block Group 3, Census Tract 8058.01, Cook County, Illinois",58.6,423,0,30,9,0,16,24,25,32,0,28,51,54,53,789,717,31,10,17,031,805801,3
2442,"Block Group 1, Census Tract 8058.01, Cook County, Illinois",38.2,299,7,9,8,0,25,15,7,0,7,0,24,34,0,869,769,0,0,17,031,805801,1
2443,"Block Group 4, Census Tract 8058.02, Cook County, Illinois",39.1,453,0,28,0,0,53,17,84,0,8,17,17,144,153,863,842,0,10,17,031,805802,4
2444,"Block Group 5, Census Tract 8058.02, Cook County, Illinois",36.4,377,5,0,0,20,0,0,0,19,7,42,63,41,233,919,795,18,49,17,031,805802,5
2445,"Block Group 2, Census Tract 8058.02, Cook County, Illinois",42.0,302,20,0,0,9,0,0,9,0,6,0,34,91,15,815,774,0,8,17,031,805802,2
2446,"Block Group 1, Census Tract 8058.02, Cook County, Illinois",48.3,342,0,0,18,0,9,7,30,41,0,26,25,37,42,673,632,3,30,17,031,805802,1
2447,"Block Group 3, Census Tract 8058.02, Cook County, Illinois",41.7,354,0,0,8,0,0,9,30,16,6,16,16,53,54,995,984,0,0,17,031,805802,3
2448,"Block Group 2, Census Tract 8059.01, Cook County, Illinois",41.3,856,88,13,8,28,32,29,51,25,21,60,45,175,125,1716,1434,18,264,17,031,805901,2
2449,"Block Group 1, Census Tract 8059.01, Cook County, Illinois",41.3,595,17,26,10,8,42,18,55,12,15,36,41,70,90,1399,1164,4,220,17,031,805901,1
2450,"Block Group 3, Census Tract 8059.01, Cook County, Illinois",45.3,362,0,0,22,7,7,28,24,8,7,18,33,70,174,762,755,0,7,17,031,805901,3
2451,"Block Group 5, Census Tract 8059.02, Cook County, Illinois",50.4,258,14,14,0,11,0,0,0,10,0,0,15,37,0,615,615,0,0,17,031,805902,5
2452,"Block Group 4, Census Tract 8059.02, Cook County, Illinois",46.3,325,0,11,12,0,57,14,0,16,0,35,10,30,12,1275,851,35,387,17,031,805902,4
2453,"Block Group 2, Census Tract 8059.02, Cook County, Illinois",41.1,495,46,0,14,19,0,0,0,13,0,21,0,161,189,1539,1264,4,271,17,031,805902,2
2454,"Block Group 3, Census Tract 8059.02, Cook County, Illinois",46.3,375,0,0,0,0,0,24,0,0,0,15,45,53,247,796,680,0,116,17,031,805902,3
2455,"Block Group 1, Census Tract 8059.02, Cook County, Illinois",52.6,231,8,13,10,41,27,0,0,0,0,12,15,24,8,555,470,0,76,17,031,805902,1
2456,"Block Group 6, Census Tract 8059.02, Cook County, Illinois",39.4,386,10,0,12,0,0,14,0,9,15,39,27,35,0,1169,911,0,258,17,031,805902,6
2457,"Block Group 1, Census Tract 8060.01, Cook County, Illinois",44.9,484,52,17,0,37,0,0,45,13,8,66,35,112,380,1114,414,39,539,17,031,806001,1
2458,"Block Group 3, Census Tract 8060.01, Cook County, Illinois",34.9,715,54,9,35,104,15,24,15,89,74,93,59,95,145,1405,324,190,808,17,031,806001,3
2459,"Block Group 2, Census Tract 8060.01, Cook County, Illinois",33.9,932,29,55,33,73,0,0,56,70,142,112,129,118,283,1814,984,0,751,17,031,806001,2
2460,"Block Group 4, Census Tract 8060.01, Cook County, Illinois",41.0,249,31,0,0,45,0,11,0,69,12,0,48,0,50,721,244,170,307,17,031,806001,4
2461,"Block Group 2, Census Tract 8060.02, Cook County, Illinois",44.0,837,27,13,120,38,13,14,49,116,46,67,86,114,257,2017,1387,103,514,17,031,806002,2
2462,"Block Group 3, Census Tract 8060.02, Cook County, Illinois",40.9,464,51,24,0,0,38,0,0,11,0,30,95,71,250,1277,552,28,668,17,031,806002,3
2463,"Block Group 1, Census Tract 8060.02, Cook County, Illinois",46.8,219,0,14,19,15,26,0,19,0,13,0,11,75,67,526,240,0,258,17,031,806002,1
2464,"Block Group 4, Census Tract 8060.02, Cook County, Illinois",31.0,449,42,13,17,21,0,42,0,0,16,103,101,55,350,895,360,74,444,17,031,806002,4
2465,"Block Group 5, Census Tract 8060.02, Cook County, Illinois",42.7,655,58,54,15,16,40,78,11,33,0,42,103,139,227,1302,924,23,355,17,031,806002,5
2466,"Block Group 4, Census Tract 8060.03, Cook County, Illinois",46.3,223,0,18,0,0,0,0,21,0,0,33,11,56,0,612,260,0,352,17,031,806003,4
2467,"Block Group 6, Census Tract 8060.03, Cook County, Illinois",41.5,693,109,43,49,0,43,10,16,0,15,41,99,205,493,1424,556,157,711,17,031,806003,6
2468,"Block Group 5, Census Tract 8060.03, Cook County, Illinois",29.2,641,0,0,0,21,93,16,54,20,13,31,161,94,0,1649,580,0,1069,17,031,806003,5
2469,"Block Group 1, Census Tract 8060.03, Cook County, Illinois",57.9,764,91,76,107,43,0,89,15,75,16,70,76,0,85,1357,1158,0,185,17,031,806003,1
2470,"Block Group 2, Census Tract 8060.03, Cook County, Illinois",46.5,169,16,0,0,0,16,0,16,0,0,38,10,49,0,489,82,0,407,17,031,806003,2
2471,"Block Group 3, Census Tract 8060.03, Cook County, Illinois",33.2,328,0,0,0,0,0,15,0,5,0,0,6,150,551,1096,276,0,801,17,031,806003,3
2472,"Block Group 2, Census Tract 8060.04, Cook County, Illinois",34.0,953,14,29,55,78,44,99,97,86,147,86,46,65,615,2004,1485,34,485,17,031,806004,2
2473,"Block Group 3, Census Tract 8060.04, Cook County, Illinois",38.6,587,0,0,17,14,39,0,30,173,0,29,47,62,448,1618,915,4,637,17,031,806004,3
2474,"Block Group 1, Census Tract 8060.04, Cook County, Illinois",60.8,878,53,90,78,29,26,100,66,13,63,12,49,59,96,1800,1114,205,403,17,031,806004,1
2475,"Block Group 4, Census Tract 8060.04, Cook County, Illinois",45.3,292,0,15,13,13,0,13,12,24,0,100,45,26,490,466,240,0,184,17,031,806004,4
2476,"Block Group 1, Census Tract 8061.02, Cook County, Illinois",45.2,790,58,70,12,20,17,33,12,18,9,93,36,84,155,1963,1219,281,446,17,031,806102,1
2477,"Block Group 2, Census Tract 8061.02, Cook County, Illinois",55.2,275,0,0,22,11,22,0,7,23,0,24,25,21,31,625,579,0,45,17,031,806102,2
2478,"Block Group 3, Census Tract 8061.02, Cook County, Illinois",44.6,347,19,0,0,6,24,11,14,13,0,36,1,79,168,773,519,7,247,17,031,806102,3
2479,"Block Group 4, Census Tract 8061.03, Cook County, Illinois",50.9,425,10,9,3,25,9,31,0,14,0,73,41,50,66,1150,904,8,211,17,031,806103,4
2480,"Block Group 2, Census Tract 8061.03, Cook County, Illinois",48.4,327,19,7,8,14,21,21,7,0,15,28,43,76,145,715,664,0,46,17,031,806103,2
2481,"Block Group 3, Census Tract 8061.03, Cook County, Illinois",46.6,441,10,0,14,8,9,9,0,0,10,18,60,69,64,991,883,0,95,17,031,806103,3
2482,"Block Group 1, Census Tract 8061.03, Cook County, Illinois",45.6,606,7,28,6,0,26,9,40,9,17,31,32,124,168,1700,1297,119,197,17,031,806103,1
2483,"Block Group 3, Census Tract 8061.04, Cook County, Illinois",42.2,636,23,49,45,30,35,7,41,42,40,82,16,90,172,1385,756,63,538,17,031,806104,3
